filename,relative_path,duration_sec,transcript,notes,character
misn0905.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0905.wav,18.982,"NSDF Unit Factory reporting, sir. My convoy tried to reach the deploy coordinates at Nav Beacon 1, but the Soviets have set up a battery of artillery units on high plateaus that shadow the entire area. We need them shut down to reach our destination. This looks like a good spot for my Scavengers and I to wait. Unit Factory out.",,NSDF Unit Factory Pilot
misn0906.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0906.wav,5.213,"The Cthonian flight log database has been destroyed, Commander. Your mission is a failure.",,General Collins
misn0907.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0907.wav,5.329,"You have allowed the Soviets to reach the Launch Pad, Commander. The flight log is lost.",,General Collins
misn0908.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0908.wav,3.077,"Well done, Commander. Venus is secure.",,Lieutenant Corbett
misn0909.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0909.wav,7.07,"Good work, Grizzly One. I'll get our scientists to try and find out more about this Project Furies from the database.",,General Collins
misn0910.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0910.wav,12.736,"Sasquatch One at your command, sir. I'm new to this craft, but I know she's too slow to make it to the cutoff position in time to offer any assistance. You might have wanted to set up closer to cutoff point.",,Sasquatch Pilot
misn0911.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0911.wav,4.307,"The Unit Factory has been destroyed, Commander. Your mission is a failure.",,Lieutenant Corbett
misn0912.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0912.wav,24.244,"Your orders are to establish an offensive position at Nav One. Intercept the platoon as they come out of hiding and capture the alien device. We have already dispatched a Unit Factory to that position. That factory has been fitted with the new Gech technology. Use them to stop the Soviet convoy. Do not attack the CCA Launch Pad, Commander. If the platoon feels there is no chance of escaping, they may destroy the relic.",Unused voiceover.,
misn0913.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0913.wav,18.541,"All right, Grizzly One. The Unit Factory has just informed us of the situation. Sky-Eye says those artillery pieces are dug in high and tight, so you'll have to use your jump jets to reach them. There's a gradual incline in the surface terrain near Nav One. Go there and use that incline to reach the artillery. Collins out.",,General Collins
misn0914.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0914.wav,17.078,"Grizzly One, Sky-Eye has informed me that they are picking up Soviet fighter signals in your area. The CCA Recycler must have escaped our assault and set up in your area. It could pose a threat to your mission. Taking out that Recycler is your call, Commander, but I want those artillery pieces down ASAP.",,General Collins
misn0915.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0915.wav,5.933,"Grizzly One, we're picking up what you're seeing now. I want you to identify that object pronto.",,General Collins
misn0916.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0916.wav,11.807,"Nice job, Grizzly One. This object is important to our effort. I'm having a Nav Camera drop so we can retrieve it later. Now, this looks like a good place to start your jump run and take out those artillery pieces.",,General Collins
misn0917.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0917.wav,4.563,"Grizzly One, why are you wasting time and resources building units now?",,General Collins
misn0918.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0918.wav,10.484,"Commander, you were given explicit orders not to take out that Launch Pad. We will never find that flight log now. See you at the court-martial, private.",,General Collins
misn0920.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0920.wav,39.938,"Our attack on the Soviet base really opened our eyes to the power of the Cthonian relics. The Soviet Walkers killed hundreds of NSDF recruits. For the first time, every one of us fully realized that the war and our survival depended on controlling the technology. When a Soviet platoon escaped with one of these relics, each and every one of us begged for the mission to recapture it. I still don't know if we acted out of fear or bravado, or perhaps the two blended together at the extremes.",,Grizzly One
misns601.wav,Battlezone/The Red Brigade/Clear the Path/misns601.wav,10.693,"Commander, you must break through the enemy's canyon defenses to destroy the Black Dogs Command Center. I want them taken care of once and for all.",,General Karnov
misns602.wav,Battlezone/The Red Brigade/Clear the Path/misns602.wav,1.776,Mines ahead!,,
misns603.wav,Battlezone/The Red Brigade/Clear the Path/misns603.wav,3.239,The Black Dogs are counterattacking from the northwest.,,Romeski
misns604.wav,Battlezone/The Red Brigade/Clear the Path/misns604.wav,4.284,The Black Dogs are counterattacking from the southeast.,,
misns605.wav,Battlezone/The Red Brigade/Clear the Path/misns605.wav,5.283,Our instruments detect the Black Dog artillery position. It is marked on your radar.,,Romeski
misns606.wav,Battlezone/The Red Brigade/Clear the Path/misns606.wav,3.379,We've cleared the artillery. Continue to push forward.,,Romeski
misns607.wav,Battlezone/The Red Brigade/Clear the Path/misns607.wav,5.492,"The Black Dogs are well entrenched ahead. Прячьтесь, собаки{{Hide, you dogs}}!",,
misns608.wav,Battlezone/The Red Brigade/Clear the Path/misns608.wav,4.586,The Black Dogs are moving their Sasquatches in preparation for a counterattack.,,
misns609.wav,Battlezone/The Red Brigade/Clear the Path/misns609.wav,5.422,We've broken through the Black Dog lines. We will crush them when our reinforcements arrive.,,Romeski
misns610.wav,Battlezone/The Red Brigade/Clear the Path/misns610.wav,3.193,Our attack outpost is under heavy attack!,,
misns611.wav,Battlezone/The Red Brigade/Clear the Path/misns611.wav,10.809,"You've lost the Grozny. Pull our forces back. Comrade, this is most disappointing. I fear what Karnov will do to you when he learns of your failure.",,Romeski
misns612.wav,Battlezone/The Red Brigade/Clear the Path/misns612.wav,11.389,"I recognize this is a good strategic position. Advance our mobile factories. Of course, if you were a more able commander, I would not need to tell you that.",,Romeski
misns613.wav,Battlezone/The Red Brigade/Clear the Path/misns613.wav,4.191,It's a trap! We're being surrounded!,,
misns501.wav,Battlezone/The Red Brigade/Controlling the High Ground/misns501.wav,11.32,"Chestikov and his men have set up a research facility in this Hangar. Unfortunately, the Black Dogs have taken up a position on the ridge above our base.",,General Karnov
misns502.wav,Battlezone/The Red Brigade/Controlling the High Ground/misns502.wav,11.25,"Several snipers have been attempting to assassinate Chestikov. Thankfully they were unsuccessful, and he has taken refuge within our Recycler.",,General Karnov
misns503.wav,Battlezone/The Red Brigade/Controlling the High Ground/misns503.wav,14.71,The Black Dogs have now moved in several artillery units and are shelling the base. You must eliminate these units from the ridge and secure the perimeter of the base. A larger attack is on the way.,,General Karnov
misns504.wav,Battlezone/The Red Brigade/Controlling the High Ground/misns504.wav,6.769,"Romeski to Karnov, I have eliminated the artillery and am moving to secure the base perimeter.",,Romeski
misns505.wav,Battlezone/The Red Brigade/Controlling the High Ground/misns505.wav,2.821,Incoming NSDF attack wave!,,
misns506.wav,Battlezone/The Red Brigade/Controlling the High Ground/misns506.wav,10.925,The orbital sensors have found an NSDF Recycler that seems to be the staging area for the attacks against our base. You must crush the NSDF Recycler in order to secure our base.,,Romeski
misns507.wav,Battlezone/The Red Brigade/Controlling the High Ground/misns507.wav,6.142,Our Recycler is destroyed. I'm afraid your next assignment will be in Siberia.,,Romeski
misns508.wav,Battlezone/The Red Brigade/Controlling the High Ground/misns508.wav,10.066,"Good work, Commander. Thanks to my quick thinking, our position on Titan is assured. I will report our success to Karnov right away.",,Romeski
misns401.wav,Battlezone/The Red Brigade/Io's Bridge/misns401.wav,20.793,"Comrade, the transports with the captured relics will be passing through your sector. There is only one bridge across the great lava fields of Io. You must hold that bridge to allow the transports to escape. The transports should be one kilometer south of the bridge in seven minutes.",,General Karnov
misns402.wav,Battlezone/The Red Brigade/Io's Bridge/misns402.wav,2.264,The transports are arriving.,,Romeski
misns403.wav,Battlezone/The Red Brigade/Io's Bridge/misns403.wav,9.764,"Thanks to your incompetence, a transport was destroyed. Don't worry, I will make sure Karnov is fully aware of the situation.",,Romeski
misns404.wav,Battlezone/The Red Brigade/Io's Bridge/misns404.wav,2.589,A transport has cleared the pass.,,Romeski
misns405.wav,Battlezone/The Red Brigade/Io's Bridge/misns405.wav,5.306,"The bridge seems secure, but there's heavy enemy activity on the other side.",,Romeski
misns406.wav,Battlezone/The Red Brigade/Io's Bridge/misns406.wav,6.049,"Comrade, this convoy is too insecure. This will not look good on my report to Karnov.",,Romeski
misns407.wav,Battlezone/The Red Brigade/Io's Bridge/misns407.wav,7.117,The transports have cleared the pass. I'm certain CCA Command will be pleased with our work here.,,Romeski
misns408.wav,Battlezone/The Red Brigade/Io's Bridge/misns408.wav,2.055,That's the bridge ahead.,,
misns409.wav,Battlezone/The Red Brigade/Io's Bridge/misns409.wav,6.142,There's enemy artillery on the eastern plateau and across the bridge. Будь спокойнее{{Stay calm}}.,,
minss213.wav,Battlezone/The Red Brigade/Precious Cargo/minss213.wav,6.664,"Well, well, looks like it's your lucky day, Red. Next time you won't be so fortunate. Black Dogs, disengage and fall back to rendezvous.",Unused voiceover.,
misns200.wav,Battlezone/The Red Brigade/Precious Cargo/misns200.wav,14.362,"Comrade, we have three transports carrying Professor Chestikov and his entire scientific team. Chestikov is vital to our research efforts concerning the Cthonian relics. Make sure they reach the Launch Pad safely. Good luck.",,Romeski
misns201.wav,Battlezone/The Red Brigade/Precious Cargo/misns201.wav,3.657,"Comrade, two American units headed our way.",,
misns202.wav,Battlezone/The Red Brigade/Precious Cargo/misns202.wav,4.725,"Comrade, внимание{{watch out}}! Two American units coming from the north.",,
misns203.wav,Battlezone/The Red Brigade/Precious Cargo/misns203.wav,7.651,"The American units have been destroyed, comrade! But I'm reading more on the hill… looks like a full platoon!",,
misns204.wav,Battlezone/The Red Brigade/Precious Cargo/misns204.wav,11.436,"Comrade, we cannot fight so many units. To ensure Chestikov's safety, I must insist that we surrender. American units, we are prepared to discuss terms of surrender!",,CCA APC Pilot(s)
misns205.wav,Battlezone/The Red Brigade/Precious Cargo/misns205.wav,10.112,"There will be no terms. You and the rest of the Soviet scum escorting you will be destroyed. Black Dogs, execute Operation Cowboy One.",,Black Dog Commander
misns206.wav,Battlezone/The Red Brigade/Precious Cargo/misns206.wav,5.793,"Comrade, we must get to the Launch Pad quickly. They're coming after us! We must run for our lives!",,CCA APC Pilot(s)
misns207.wav,Battlezone/The Red Brigade/Precious Cargo/misns207.wav,10.53,"Comrade, I'm picking up some small objects ahead. Looks like the Americans have dropped surveillance cameras. We must avoid them or destroy them. Давай{{Let’s do it}}!",,
misns208.wav,Battlezone/The Red Brigade/Precious Cargo/misns208.wav,7.326,"Excellent work, comrade. Let's move those transports through before the Americans realize their camera is down.",,
misns209.wav,Battlezone/The Red Brigade/Precious Cargo/misns209.wav,4.516,"Nice try, Pinko. But you can't shake the Black Dogs that easily.",,Black Dog Commander
misns210.wav,Battlezone/The Red Brigade/Precious Cargo/misns210.wav,4.795,"Comrade, I'm picking up multiple artillery units on the region surrounding us.",,
misns211.wav,Battlezone/The Red Brigade/Precious Cargo/misns211.wav,2.519,"Commandant, we're picking up some American units on the hill.",Unused voiceover.,
misns212.wav,Battlezone/The Red Brigade/Precious Cargo/misns212.wav,7.187,You've lost one of the transports. Karnov will not be pleased when I inform him of your incompetence.,,Romeski
misns213.wav,Battlezone/The Red Brigade/Precious Cargo/misns213.wav,8.255,"Well, well. It's your lucky day, Red. Next time you won't be so fortunate. Black Dogs, fall back to rendezvous.",,Black Dog Commander
misns214.wav,Battlezone/The Red Brigade/Precious Cargo/misns214.wav,6.978,"Romeski to Karnov. I am pleased to report that, under my guidance, the convoy has reached the Launch Pad.",,Romeski
misns215.wav,Battlezone/The Red Brigade/Precious Cargo/misns215.wav,5.724,Excellent. See that Chestikov and his team lift off safely.,,General Karnov
misns216.wav,Battlezone/The Red Brigade/Precious Cargo/misns216.wav,3.796,Transport one has reached the Launch Pad. Хорошо{{Good}}!,,
misns217.wav,Battlezone/The Red Brigade/Precious Cargo/misns217.wav,3.495,Transport two has safely reached the Launch Pad.,,
misns218.wav,Battlezone/The Red Brigade/Precious Cargo/misns218.wav,3.17,Transport three has reached the Launch Pad.,,
misns219.wav,Battlezone/The Red Brigade/Precious Cargo/misns219.wav,10.739,"Comrade, an American patrol just left their outpost. They are headed your way. Find a way to avoid them, or they will alert the Black Dogs to your presence.",,Romeski
misns800.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns800.wav,37.953,"Good to have you back, Commander. I was beginning to wonder if you were missing in action. The time has come to rid ourselves of these NSDF dogs once and for all. And Chestikov has given us the tool. Your Unit Factory is now capable of constructing the alien super weapon, the Fury. With them, you will show those NSDF dogs who is destined to win this war and wipe them from the face of Titan once and for all. Good hunting, comrade.",,General Karnov
misns801.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns801.wav,14.431,"Comrade, our satellites indicate that a Black Dog Unit Factory is on the move. We are dropping a Nav Beacon there now. Intercept that Factory before it has a chance to deploy, Comrade. Its position poses a great threat to our Recycler.",,Romeski
misns802.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns802.wav,13.177,"Satellite surveillance indicates that the Black Dog Recycler is retreating. I shall deal with this myself. Perhaps if I drop a Nav Camera there, you can come and see how a real comrade fights.",,Romeski
misns803.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns803.wav,7.326,Well done. The Black Dog Recycler has been annihilated.,,General Karnov
misns805.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns805.wav,9.183,"Comrade, the instruments show some strange readings from the hybrid ships. They show abnormal response to commands.",,General Karnov
misns806.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns806.wav,11.32,"Commander, any fool could see that those readings indicate no abnormalities in our new weapons. Perhaps, Commander, you cannot issue orders correctly.",,Romeski
misns807.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns807.wav,7.976,"I will assume control of the Furies from here, Commander. The weapon is obviously too powerful for you to handle.",,Romeski
misns808.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns808.wav,13.224,"Yes, well done indeed, General. It was fortunate that I assumed control of the weapons when I did. These new Furies, under my command, will lead us to victory in this war.",,Romeski
misns809.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns809.wav,1.474,What the…,,Romeski
misns810.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns810.wav,6.084,"It was terrible. They're malfunctioning. Protect me from them, my friend!",,Romeski
misns811.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns811.wav,8.301,"Commander, any fool could see that those readings indicate no abnormalities in our new weapons. Continue with the operation.",,Romeski
misns812.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns812.wav,3.425,(scream),,Romeski
misns813.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns813.wav,3.239,"This does not look good, comrades.",,General Karnov
misns814.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns814.wav,18.982,"Well done, comrade. I must congratulate you on your success and your ambition. Well done. You will assume command of our forces against the rest of the Americans and unleash the fury of the CCA upon them.",,General Karnov
misns815.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns815.wav,11.528,Satellite surveillance indicates that the Black Dog Recycler is retreating. I shall deal with this myself. Perhaps you can come and see how a real comrade fights.,,Romeski
misns816.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns816.wav,18.422,"Satellite surveillance indicates that the Black Dog Recycler is retreating. I shall deal with this myself. I will assume control of the Furies from here, Commander. The weapon is obviously too powerful for you to handle. Perhaps you can come and see how a real comrade fights.",,Romeski
misns817.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns817.wav,3.298,They're… malfunctioning!,,Romeski
misns818.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns818.wav,7.039,"Commander, any fool could see that those readings indicate no abnormalities in our new weapons.",,Romeski
misns819.wav,Battlezone/The Red Brigade/Punishing the Black Dogs/misns819.wav,6.792,How dare you fire upon me? I shall be sure Karnov hears of this insolence!,,Romeski
misns700.wav,Battlezone/The Red Brigade/Reclaim our Base/misns700.wav,35.004,"Comrade, let's you and I take care of this little mishap and restore the honor of the CCA, huh? The NSDF pigs have taken our northern defense outpost, stolen one of our Recyclers, and taken three of our engineers captive. Instruct this APC to follow you to the NSDF compound just south of your present position. Once inside the compound, destroy the jail that is holding our comrades and move the APC to gather them up. Once the men are secure, get out of that base, and I will arrive with fighter support to assist you.",,Romeski
misns701.wav,Battlezone/The Red Brigade/Reclaim our Base/misns701.wav,2.566,"First engineer aboard, comrade.",,CCA APC Pilot(s)
misns702.wav,Battlezone/The Red Brigade/Reclaim our Base/misns702.wav,2.577,The engineer aboard comrade.,,CCA APC Pilot(s)
misns703.wav,Battlezone/The Red Brigade/Reclaim our Base/misns703.wav,3.077,"Comrade, we have all of the engineers.",,CCA APC Pilot(s)
misns704.wav,Battlezone/The Red Brigade/Reclaim our Base/misns704.wav,3.402,"We've got all three men, sir! Let's get out of here!",,CCA APC Pilot(s)
misns705.wav,Battlezone/The Red Brigade/Reclaim our Base/misns705.wav,4.145,"Only two of our comrades made it, Commander. We must go!",,CCA APC Pilot(s)
misns706.wav,Battlezone/The Red Brigade/Reclaim our Base/misns706.wav,4.261,"We've only saved one man, Comrade! Let's get out of here!",,CCA APC Pilot(s)
misns707.wav,Battlezone/The Red Brigade/Reclaim our Base/misns707.wav,10.577,"Comrade, I have reactivated the power to this depot. I also found a greater surprise, sir. Some of our men are in here. Stand by. They're on their way to you now.",,CCA Engineer
misns708.wav,Battlezone/The Red Brigade/Reclaim our Base/misns708.wav,30.43,"This is the APC pilot, Commander. Only one of our engineers is on board. He indicates that before he was captured, he managed to hide one of our Unit Factories with a supply of scrap, somewhere in the southeast. He says if we can take him to it, he can get on board and start it up. But we don't think there's enough scrap to sustain a long-term attack on the NSDF base. We must get in close enough to our Recycler for this engineer to bring it back online. We can worry about the Unit Factory later.",,CCA APC Pilot(s)
misns709.wav,Battlezone/The Red Brigade/Reclaim our Base/misns709.wav,13.224,"Comrade, I have secured the Unit Factory. We have found the ship's log and it has the access code to that supply depot we located earlier. One of the people's engineers will now be able to access the supplies inside.",,CCA Unit Factory
misns710.wav,Battlezone/The Red Brigade/Reclaim our Base/misns710.wav,5.097,"The jail is down, comrade. Move me to our men so they can get aboard.",,CCA APC Pilot(s)
misns711.wav,Battlezone/The Red Brigade/Reclaim our Base/misns711.wav,15.197,"You have lost all of our comrades, Commander. Your mission is a failure. I shall inform Karnov that you have lost the outpost. Don't worry though. I will tell him to take it easy on you.",,Romeski
misns712.wav,Battlezone/The Red Brigade/Reclaim our Base/misns712.wav,11.366,"Well done, Commander. We have tied things up nicely for the people. It's too bad they will not get to hear of our tremendous victory. Right, Commander?",,Romeski
misns713.wav,Battlezone/The Red Brigade/Reclaim our Base/misns713.wav,3.402,"We've got all three men, sir! Let's get out of here!",,CCA APC Pilot(s)
misns714.wav,Battlezone/The Red Brigade/Reclaim our Base/misns714.wav,15.499,"Comrade, I have secured the Unit Factory. We have found the ship's log, and it tells of a supply depot in a region known as the Devil's Crown. One of the people's engineers may be able to gain access to the supplies inside using the code we found in the log.",,CCA Unit Factory
misns715.wav,Battlezone/The Red Brigade/Reclaim our Base/misns715.wav,12.992,"Sir, it seems as though you stumbled across an abandoned supply depot. Nobody on board was aware it existed. It is obviously locked from the inside. We'll never be able to open it without the access code.",,CCA APC Pilot(s)
misns716.wav,Battlezone/The Red Brigade/Reclaim our Base/misns716.wav,9.95,"You cannot even protect a simple APC! Commander, your mission is a failure! I would not expect Karnov to be lenient.",,Romeski
misns717.wav,Battlezone/The Red Brigade/Reclaim our Base/misns717.wav,23.557,"This is the APC pilot, Commander. All of our engineers are on board. One of them indicates that he managed to hide one of our Unit Factories with a supply of scrap somewhere in the southeast. If we can get him on board, we could use it to augment our force. With the extra firepower, perhaps you can get us in close enough to our stolen Recycler. We can bring that back online as well.",,CCA APC Pilot(s)
misns718.wav,Battlezone/The Red Brigade/Reclaim our Base/misns718.wav,24.23,"This is the APC pilot, Commander. Only two of our engineers are on board. One of them indicates that he managed to hide one of our Unit Factories with a supply of scrap somewhere in the southeast. If we can get him on board, we could use it to augment our force. With the extra firepower, perhaps you can get us in close enough to our stolen Recycler, and we can bring that back online as well.",,CCA APC Pilot(s)
misns719.wav,Battlezone/The Red Brigade/Reclaim our Base/misns719.wav,24.23,"This is the APC pilot, Commander. Only two of our engineers are on board. One of them indicates that he managed to hide one of our Unit Factories with a supply of scrap somewhere in the southeast. If we can get him on board, we could use it to augment our force. With the extra firepower, perhaps you can get us in close enough to our stolen Recycler, and we can bring that back online as well.",Duplicate of [misns718.wav](#misns718.wav).,CCA APC Pilot(s)
misns720.wav,Battlezone/The Red Brigade/Reclaim our Base/misns720.wav,5.561,That is one of our scrap silos! It was abandoned when the NSDF dogs attacked.,,CCA APC Pilot(s)
misns721.wav,Battlezone/The Red Brigade/Reclaim our Base/misns721.wav,27.597,"Greetings, comrade. This is Pak 1 reporting. We were caught off guard when the NSDF attacked because of Romeski's foolishness. My wingman and his two scavengers were forced to retreat from battle and hide in this supply bunker. I knew it was only a matter of time before one of our brave commanders came to rescue us. We are at your disposal, sir.",,Pak Pilot
misns722.wav,Battlezone/The Red Brigade/Reclaim our Base/misns722.wav,4.377,"There's the prison, Commander! Move us in close before you destroy it.",,CCA APC Pilot(s)
misns723.wav,Battlezone/The Red Brigade/Reclaim our Base/misns723.wav,6.513,Our APC is taking heavy damage. I can't wait around for everyone! Get us out of here now!,,CCA APC Pilot(s)
misns724.wav,Battlezone/The Red Brigade/Reclaim our Base/misns724.wav,25.089,"Nice work, comrade. I must apologize, however. The reinforcements I promised have been... delayed. General Karnov has called them away to attack the main Black Dog base. You must find a way to reclaim our Recycler and destroy the Black Dog menace. The Cosmo Communist Army is depending on you, Commander. A slip-up here would not look good on your record.",,Romeski
misns725.wav,Battlezone/The Red Brigade/Reclaim our Base/misns725.wav,25.089,"Nice work, comrade. I must apologize, however. The reinforcements I promised have been... delayed. General Karnov has called them away to attack the main Black Dog base. You must find a way to reclaim our Recycler and destroy the Black Dog menace. The Cosmo Communist Army is depending on you, Commander. A slip-up here would not look good on your record.",Duplicate of [misns724.wav](#misns724.wav).,Romeski
misns726.wav,Battlezone/The Red Brigade/Reclaim our Base/misns726.wav,2.961,"Second engineer aboard, comrade.",,CCA APC Pilot(s)
misns727.wav,Battlezone/The Red Brigade/Reclaim our Base/misns727.wav,4.656,"I have reactivated our Recycler, Commander. Let's get her out of here.",,Romeski
misns220.wav,Battlezone/The Red Brigade/The Evil Battalion/misns220.wav,13.061,"Comrade, you failed to avoid detection. The sixth reports that a Black Dog squadron is breaking off from the main platoon and headed your way. Move quickly to destroy the Recycler before they arrive.",,Romeski
misns301.wav,Battlezone/The Red Brigade/The Evil Battalion/misns301.wav,37.14,"The American platoon known as the Black Dogs has destroyed two of our tank battalions in the last three days. They are currently overwhelming the 6th Battalion. We have located the attack outposts that they are using to stage their attacks. Take a small squadron of bombers and eliminate their Recycler. We hope this will persuade the Black Dogs to discontinue their offensive. Be sure to reach the Recycler undetected. Good luck, comrade. The 6th is counting on you.",,General Karnov
misns302.wav,Battlezone/The Red Brigade/The Evil Battalion/misns302.wav,7.976,The 6th report success. The Black Dogs are pulling back. You must move quickly before they can cut off the escape route to our base.,,Romeski
misns303.wav,Battlezone/The Red Brigade/The Evil Battalion/misns303.wav,8.951,"Good work, comrade. We are all pleased with the success of your mission. The general will be impressed with my performance.",,Romeski
misns304.wav,Battlezone/The Red Brigade/The Evil Battalion/misns304.wav,7.442,"You are late, comrade. The Black Dogs have destroyed the entire tank battalion. This will not look well on your record.",,Romeski
misns305.wav,Battlezone/The Red Brigade/The Evil Battalion/misns305.wav,3.1,"Comrade, the American base is the other way.",,Romeski
misns306.wav,Battlezone/The Red Brigade/The Evil Battalion/misns306.wav,11.9,"Comrade, I cannot recall such a pitiful display of cowardice. We will reassign someone with a little more courage to your command.",,Romeski
misns307.wav,Battlezone/The Red Brigade/The Evil Battalion/misns307.wav,5.236,"Comrade, the Black Dogs are destroying the 6th. You must hurry and destroy the Recycler.",,Romeski
misns308.wav,Battlezone/The Red Brigade/The Evil Battalion/misns308.wav,4.47,"Comrade, the 6th is running out of scrap. They don't have much time.",,Romeski
misns309.wav,Battlezone/The Red Brigade/The Evil Battalion/misns309.wav,5.004,"Comrade, you must get these Americans off the 6th. They are running out of ammunition.",,Romeski
misns310.wav,Battlezone/The Red Brigade/The Evil Battalion/misns310.wav,10.507,"Welcome, Red. Glad you could crash the party. I'm sure your friends at the front line are glad they won't die alone. Black Dogs, destroy those bombers.",,Black Dog Commander
misns311.wav,Battlezone/The Red Brigade/The Evil Battalion/misns311.wav,5.933,"Comrade, there is an American unit coming your way. You must find a way to avoid detection.",,Romeski
misns101.wav,Battlezone/The Red Brigade/The Golem Ambush/misns101.wav,46.66,"Comrade, the Americans are advancing their forces from one set of geysers to the east to a second set just outside the perimeter of our main base. From there, they will launch an attack on our eastern flank. You must prevent them from reaching their destination. They must approach from one of three passes. Once we determine which pass they are coming through, you are to move your forces to the exit of that pass and set an ambush. We suspect that once they see you, they will attempt to retreat to their previous position. To prevent this, we have hidden a Golem walker near the entrance of the passes. As soon as the Americans choose the pass they are taking, order the Golem to the Walker Cut-off Nav Beacon. This will help you to prevent their escape. Destroy the Recycler at all costs.",,Romeski
misns102.wav,Battlezone/The Red Brigade/The Golem Ambush/misns102.wav,4.354,"Comrade, the American Recycler is halfway through the upper pass.",,
misns103.wav,Battlezone/The Red Brigade/The Golem Ambush/misns103.wav,4.098,"Comrade, the American Recycler is halfway through the middle pass.",,
misns104.wav,Battlezone/The Red Brigade/The Golem Ambush/misns104.wav,5.724,"Comrade, the American Recycler is halfway through the lower pass.",,
misns105.wav,Battlezone/The Red Brigade/The Golem Ambush/misns105.wav,10.112,I will inform General Karnov that we've destroyed the American Recycler. Now move on to their base and destroy the rest of their forces.,,Romeski
misns106.wav,Battlezone/The Red Brigade/The Golem Ambush/misns106.wav,8.046,"Comrade, the American Recycler has made it back to their base. It will be very difficult to destroy their forces now.",,Romeski
misns107.wav,Battlezone/The Red Brigade/The Golem Ambush/misns107.wav,5.724,"Comrade, the American scrap storage facility has been eliminated! Хорошо{{Good}}!",,
misns108.wav,Battlezone/The Red Brigade/The Golem Ambush/misns108.wav,7.094,"Comrade, we have successfully eliminated the American Mobile Unit Factory. Молодец{{Well done}}!",,
misns109.wav,Battlezone/The Red Brigade/The Golem Ambush/misns109.wav,4.331,"Comrade, the American Recycler, has escaped!",,
misns110.wav,Battlezone/The Red Brigade/The Golem Ambush/misns110.wav,13.572,"Good work, comrade. General Karnov will be pleased with our success. Perhaps I will even get the promotion. I will report the news to him immediately.",,Romeski
misns111.wav,Battlezone/The Red Brigade/The Golem Ambush/misns111.wav,9.021,"Comrade, you have failed in your mission. Your efforts are a disappointment. I am sure Karnov will agree.",,Romeski
misns112.wav,Battlezone/The Red Brigade/The Golem Ambush/misns112.wav,4.911,"Comrade, you have lost the Valanov. The general will be angry with your failure.",,Romeski
misns113.wav,Battlezone/The Red Brigade/The Golem Ambush/misns113.wav,8.324,"Comrade, you have failed miserably. We must find a more competent officer to complete this mission.",,Romeski
misns114.wav,Battlezone/The Red Brigade/The Golem Ambush/misns114.wav,7.767,"Comrade, as we anticipated, the Recycler is fleeing. Finish them off before they escape.",,Romeski
misns115.wav,Battlezone/The Red Brigade/The Golem Ambush/misns115.wav,4.307,"Comrade, the American Recycler is entering the lower pass.",,
misns116.wav,Battlezone/The Red Brigade/The Golem Ambush/misns116.wav,3.518,The American Recycler is entering the middle pass.,,
misns117.wav,Battlezone/The Red Brigade/The Golem Ambush/misns117.wav,3.959,The American Recycler is entering the upper pass.,,
misns118.wav,Battlezone/The Red Brigade/The Golem Ambush/misns118.wav,4.679,"Comrade, American reinforcements are entering the upper pass.",,
misns119.wav,Battlezone/The Red Brigade/The Golem Ambush/misns119.wav,6.165,"Comrade, we have detected American reinforcements entering the middle pass. Осторожно{{Be careful}}!",,
